page_id,title
14500279,6-phospho-beta-glucosidase
14500304,Adenosylhomocysteine nucleosidase
14500321,ADP-ribosyl-(dinitrogen reductase) hydrolase
14500342,"Alpha,alpha-phosphotrehalase"
14500356,"Alpha,alpha-trehalase"
14500373,Alpha-glucuronidase
14500388,Alpha-L-fucosidase
14500401,AMP nucleosidase
14500411,Amygdalin beta-glucosidase
14500427,Beta-apiosyl-beta-glucosidase
14500436,Beta-aspartyl-N-acetylglucosaminidase
14500446,Beta-L-arabinosidase
14500459,Beta-primeverosidase
14500477,Coniferin beta-glucosidase
14500500,Cyclomaltodextrinase
14500510,Difructose-anhydride synthase
14500525,Endoglycosylceramidase
14500545,"Galacturan 1,4-alpha-galacturonidase"
14500555,GDP-glucosidase
14500575,Glucuronosyl-disulfoglucosamine glucuronidase
14500588,Glycosylceramidase
14500599,Glycyrrhizinate beta-glucuronidase
14500610,Inosinate nucleosidase
14500621,Inosine nucleosidase
14500637,Maltose-6'-phosphate glucosidase
14500648,Methylthioadenosine nucleosidase
14500658,Mucinaminylserine mucinaminidase
14500692,NAD(P)+ nucleosidase
14500712,N-methyl nucleosidase
14500730,NMN nucleosidase
14500745,Protein-glucosylgalactosylhydroxylysine glucosidase
14500769,Prunasin beta-glucosidase
14500788,Purine nucleosidase
14500799,Pyrimidine-5'-nucleotide nucleosidase
14500816,Quercitrinase
14500942,Galactosylgalactosylglucosylceramidase
14500950,Raucaffricine beta-glucosidase
14500965,Ribosylpyrimidine nucleosidase
14500980,Steryl-beta-glucosidase
14500994,Uridine nucleosidase
14501008,Vicianin beta-glucosidase
14501018,"Xyloglucan-specific endo-beta-1,4-glucanase"
14501027,"Xyloglucan-specific exo-beta-1,4-glucanase"
14501529,1-pyrroline-4-hydroxy-2-carboxylate deaminase
14501545,"2,5-dioxopiperazine hydrolase"
14501562,2-(acetamidomethylene)succinate hydrolase
14501579,2-aminomuconate deaminase
14501591,2-(hydroxymethyl)-3-(acetamidomethylene)succinate hydrolase
14501604,4-acetamidobutyrate deacetylase
14501624,4-acetamidobutyryl-CoA deacetylase
14501644,4-methyleneglutaminase
14501660,5-aminopentanamidase
14501676,5-oxoprolinase (ATP-hydrolysing)
14501696,6-aminohexanoate-cyclic-dimer hydrolase
14501713,6-aminohexanoate-dimer hydrolase
14501729,Acetylornithine deacetylase
14501766,Acetylspermidine deacetylase
14501779,Acylagmatine amidase
14501795,Acyl-lysine deacylase
14501809,Adenine deaminase
14501824,Adenosine-phosphate deaminase
14501842,Adenosylcobinamide hydrolase
14501855,ADP deaminase
14501866,Agmatinase
14501883,Agmatine deiminase
14501901,Aliphatic nitrilase
14501913,Alkylamidase
14501936,Allantoate deiminase
14501947,Allantoicase
14501963,Allantoinase
14501979,Allophanate hydrolase
14502012,Amidinoaspartase
14502035,Aminoimidazolase
14502059,Arginine deiminase
14502097,Arylacetonitrilase
14502172,Arylalkyl acylamidase
14502204,ATP deaminase
14502216,Beta-ureidopropionase
14502237,Biuret amidohydrolase
14502253,Blasticidin-S deaminase
14502263,Bromoxynil nitrilase
14502271,Weakly measurable function
14502291,Carnitinamidase
14502304,Chenodeoxycholoyltaurine hydrolase
14502321,Chitin deacetylase
14502333,Choloylglycine hydrolase
14502345,Citrullinase
14502359,Creatinase
14502377,Creatininase
14502395,Creatinine deaminase
14502427,Cyanuric acid amidohydrolase
14502442,Cytosine deaminase
14502486,D-benzoylarginine-4-nitroanilide amidase
14502495,DCTP deaminase
14502505,DCTP deaminase (dUMP-forming)
14502511,Deoxycytidine deaminase
14502522,D-glutaminase
14502536,Diaminohydroxyphosphoribosylaminopyrimidine deaminase
14502547,Diguanidinobutanase
14502562,Dihydropyrimidinase
14502597,Enamidase
14502605,Formamidase
14502625,Formimidoylaspartate deiminase
14502702,Formimidoylglutamase
14502716,Formimidoylglutamate deiminase
14502729,Formylaspartate deformylase
14502746,Formylmethionine deformylase
14502768,Gamma-glutamyl-gamma-aminobutyrate hydrolase
14502805,Glutamin-(asparagin-)ase
14502826,Glutaryl-7-aminocephalosporanic-acid acylase
14502836,Glutathionylspermidine amidase
14502852,GTP cyclohydrolase II
14502867,GTP cyclohydrolase IIa
14502879,Guanidinoacetase
14502907,Guanidinopropionase
14502921,Guanosine deaminase
14502986,Hydroxydechloroatrazine ethylaminohydrolase
14502999,Hydroxyisourate hydrolase
14503011,Imidazolonepropionase
14503028,IMP cyclohydrolase
14503041,L-lysine-lactamase
14503058,Long-chain-fatty-acyl-glutamate deacylase
14503093,Mandelamide amidase
14503105,Methenyltetrahydrofolate cyclohydrolase
14503133,Methenyltetrahydromethanopterin cyclohydrolase
14503147,Methylguanidinase
14503166,Mimosinase
14503181,N-acetyl-beta-alanine deacetylase
14503198,N-acetyldiaminopimelate deacetylase
14503232,N-acetylglucosamine deacetylase
14503248,N-acetylglucosaminylphosphatidylinositol deacetylase
14503288,N-acyl-D-aspartate deacylase
14503301,N-acyl-D-glutamate deacylase
14503317,Nα-benzyloxycarbonylleucine hydrolase
14503358,N-carbamoyl-D-amino acid hydrolase
14503373,N-carbamoyl-L-amino-acid hydrolase
14503385,N-carbamoylputrescine amidase
14503408,N-carbamoylsarcosine amidase
14503443,N-formylglutamate deformylase
14503474,Nicotinamidase
14503494,Nicotinamide-nucleotide amidase
14503509,N-isopropylammelide isopropylaminohydrolase
14503525,N-(long-chain-acyl)ethanolamine deacylase
14503535,N-malonylurea hydrolase
14503546,N-methyl-2-oxoglutaramate hydrolase
14503556,N-methylhydantoinase (ATP-hydrolysing)
14503573,"N,N-dimethylformamidase"
14503588,N-substituted formamide deformylase
14503603,N-succinylarginine dihydrolase
14503621,Omega-amidase
14503638,Pantetheine hydrolase
14503654,Pantothenase
14503668,Penicillin amidase
14503680,Unger model
14503685,Pentanamidase
14503696,Peptide deformylase
14503720,Peptidyl-glutaminase
14503737,Phosphoribosyl-AMP cyclohydrolase
14503751,Phthalyl amidase
14503803,Protein-glutamine glutaminase
14503824,Pterin deaminase
14503842,Pyrithiamine deaminase
14503855,Riboflavinase
14503871,Ricinine nitrilase
14503889,S-adenosylhomocysteine deaminase
14503909,Sepiapterin deaminase
14503942,Succinyl-diaminopimelate desuccinylase
14503962,Succinylglutamate desuccinylase
14503986,Thiocyanate hydrolase
14504000,Tryptophanamidase
14504011,Ureidoglycolate hydrolase
14504042,Urethanase
14508132,User:Brero
14510148,Weibel instability
14511159,User talk:Imogenmcharg
14511439,Divisia index
14514547,Range tree
14514998,User:LlewS/drafts/Funct. Anal.
14517330,Sieve of Sundaram
14522811,User:BlaseDavid
14526742,Canopy clustering algorithm
14526859,Installment sales method
14534062,User:ScottTParker/Sandbox
14535189,Fisher's inequality
14539482,User:Hashbrowncipher/Sandbox
14540664,10-deacetylbaccatin III 10-O-acetyltransferase
14540682,10-hydroxytaxane O-acetyltransferase
14540703,13-hydroxylupinine O-tigloyltransferase
14540712,1-acylglycerol-3-phosphate O-acyltransferase
14540740,1-alkenylglycerophosphocholine O-acyltransferase
14540755,1-alkenylglycerophosphoethanolamine O-acyltransferase
14540770,1-alkyl-2-acetylglycerol O-acyltransferase
14540787,1-alkylglycerophosphocholine O-acetyltransferase
14540802,1-alkylglycerophosphocholine O-acyltransferase
14540819,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase"
14540829,"2,3-diaminopropionate N-oxalyltransferase"
14540842,2-acylglycerol-3-phosphate O-acyltransferase
14540861,2-acylglycerol O-acyltransferase
14540875,2-acylglycerophosphocholine O-acyltransferase
14540885,2alpha-hydroxytaxane 2-O-benzoyltransferase
14540904,2-ethylmalate synthase
14540926,2-isopropylmalate synthase
14540944,2-methylcitrate synthase
14540966,"3,4-dichloroaniline N-malonyltransferase"
14540983,3-ethylmalate synthase
14541004,3-oxoadipyl-CoA thiolase
14541020,3-propylmalate synthase
14541065,8-amino-7-oxononanoate synthase
14541081,Acetyl-CoA C-acetyltransferase
14541098,Acetyl-CoA C-myristoyltransferase
14541112,Acridone synthase
14541127,Acyl-(acyl-carrier-protein)—phospholipid O-acyltransferase
14541282,Acyl-(acyl-carrier-protein)—UDP-N-acetylglucosamine O-acyltransferase
14541295,(acyl-carrier-protein) S-acetyltransferase
14541328,Agaritine gamma-glutamyltransferase
14541372,Alcohol O-acetyltransferase
14541399,Alkylglycerophosphate 2-O-acetyltransferase
14541436,Aminoglycoside N3'-acetyltransferase
14541451,Aminoglycoside N6'-acetyltransferase
14541471,Anthocyanin 5-aromatic acyltransferase
14541490,Anthocyanin 5-O-glucoside 6'''-O-malonyltransferase
14541511,"Anthocyanin 6""-O-malonyltransferase"
14541521,Anthranilate N-benzoyltransferase
14541541,Anthranilate N-malonyltransferase
14541578,Arginine N-succinyltransferase
14541594,Arginyltransferase
14541606,Aromatic-hydroxylamine O-acetyltransferase
14541624,Arylamine N-acetyltransferase
14541664,Aspartyltransferase
14541675,ATP citrate synthase
14541691,Benzophenone synthase
14541708,Beta-glucogallin O-galloyltransferase
14541724,Beta-glucogallin—tetrakisgalloylglucose O-galloyltransferase
14541734,Beta-ketoacyl-acyl-carrier-protein synthase I
14541750,Beta-ketoacyl-acyl-carrier-protein synthase II
14541788,Bile acid-CoA:amino acid N-acyltransferase
14541804,Biphenyl synthase
14541837,Carnitine O-octanoyltransferase
14541853,CDP-acylglycerol O-arachidonoyltransferase
14541882,Citrate (Re)-synthase
14541908,Cortisol O-acetyltransferase
14541927,D-alanine gamma-glutamyltransferase
14541940,D-amino-acid N-acetyltransferase
14541971,Deacetyl-(citrate-(pro-3S)-lyase) S-acetyltransferase
14541994,Decylcitrate synthase
14542015,Decylhomocitrate synthase
14542027,D-glutamyltransferase
14542042,Diacylglycerol—sterol O-acyltransferase
14542066,Diaminobutyrate acetyltransferase
14542081,Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase
14542113,Dihydrolipoyllysine-residue succinyltransferase
14542131,Dolichol O-acyltransferase
14542151,D-tryptophan N-acetyltransferase
14542164,D-tryptophan N-malonyltransferase
14542183,Ecdysone O-acyltransferase
14542198,Erythronolide synthase
14542228,Fatty-acyl-CoA synthase
14542251,Flavonol-3-O-beta-glucoside O-malonyltransferase
14542262,Flavonol-3-O-triglucoside O-coumaroyltransferase
14542297,Formylmethanofuran—tetrahydromethanopterin N-formyltransferase
14542313,Galactarate O-hydroxycinnamoyltransferase
14542323,Galactolipid O-acyltransferase
14542338,Galactosylacylglycerol O-acyltransferase
14542352,Gamma-glutamylcyclotransferase
14542381,Gentamicin 2'-N-acetyltransferase
14542396,Gentamicin 3'-N-acetyltransferase
14542407,Glucarate O-hydroxycinnamoyltransferase
14542418,Glucarolactone O-hydroxycinnamoyltransferase
14542431,Glucosamine-1-phosphate N-acetyltransferase
14542441,Glucosamine N-acetyltransferase
14542456,Glucosamine-phosphate N-acetyltransferase
14542468,Glutamate N-acetyltransferase
14542487,Glutamine N-acyltransferase
14543043,Glutaminyl-peptide cyclotransferase
14543057,Glutathione gamma-glutamylcysteinyltransferase
14543077,Glycerol-3-phosphate O-acyltransferase
14543094,Glycerophospholipid acyltransferase (CoA-dependent)
14543109,Glycerophospholipid arachidonoyl-transferase (CoA-independent)
14543145,Glycine N-acyltransferase
14543165,Glycine N-benzoyltransferase
14543179,Glycoprotein N-palmitoyltransferase
14543193,Glycoprotein O-fatty-acyltransferase
14543210,Glycylpeptide N-tetradecanoyltransferase
14543261,Histidine N-acetyltransferase
14543287,Homocitrate synthase
14543317,Homoserine O-succinyltransferase
14543350,Hydroxymethylglutaryl-CoA synthase
14543399,Imidazole N-acetyltransferase
14543415,Indoleacetylglucose—inositol O-acyltransferase
14543461,"Isoflavone-7-O-beta-glucoside 6""-O-malonyltransferase"
14543484,Isopenicillin N N-acyltransferase
14543529,Leucyltransferase
14543561,Lipoyl(octanoyl) transferase
14543596,Lovastatin nonaketide synthase
14543619,Lysine N-acetyltransferase
14543633,Lysyltransferase
14543677,Maltose O-acetyltransferase
14543692,Monoterpenol O-acetyltransferase
14543706,Mycocerosate synthase
14543716,(myelin-proteolipid) O-palmitoyltransferase
14543729,N6-hydroxylysine O-acetyltransferase
14543896,N-acetylneuraminate 4-O-acetyltransferase
14543916,N-acetylneuraminate 7-O(or 9-O)-acetyltransferase
14543957,N-hydroxyarylamine O-acetyltransferase
14543996,Peptide alpha-N-acetyltransferase
14544014,Phenylalanine N-acetyltransferase
14544035,Phloroisovalerophenone synthase
14544069,Phosphate butyryltransferase
14544099,Phosphatidylcholine—dolichol O-acyltransferase
14544120,Phosphatidylcholine—retinol O-acyltransferase
14544137,Phosphatidylcholine—sterol O-acyltransferase
14544154,Phospholipid:diacylglycerol acyltransferase
14544174,Pinosylvin synthase
14544189,Piperidine N-piperoyltransferase
14544210,Plasmalogen synthase
14544231,Platelet-activating factor acetyltransferase
14544255,Polysialic-acid O-acetyltransferase
14544273,Propanoyl-CoA C-acyltransferase
14544297,Propionyl-CoA C2-trimethyltridecanoyltransferase
14544313,Protein-glutamine gamma-glutamyltransferase
14544335,Putrescine N-hydroxycinnamoyltransferase
14544345,Quinate O-hydroxycinnamoyltransferase
14544367,Retinol O-fatty-acyltransferase
14544389,Ribosomal-protein-alanine N-acetyltransferase
14544425,Salutaridinol 7-O-acetyltransferase
14544479,Shikimate O-hydroxycinnamoyltransferase
14544498,Sinapoylglucose—choline O-sinapoyltransferase
14544521,Sinapoylglucose—malate O-sinapoyltransferase
14544539,Sinapoylglucose—sinapoylglucose O-sinapoyltransferase
14544554,Sphingosine N-acyltransferase
14544592,Sulfoacetaldehyde acetyltransferase
14544600,Tartronate O-hydroxycinnamoyltransferase
14544614,Taxadien-5alpha-ol O-acetyltransferase
14544632,Tetrahydrodipicolinate N-acetyltransferase
14544667,Trehalose O-mycolyltransferase
14544685,Triacylglycerol—sterol O-acyltransferase
14544699,Trihydroxystilbene synthase
14544728,Tyramine N-feruloyltransferase
14544750,UDP-N-acetylmuramoylpentapeptide-lysine N6-alanyltransferase
14544773,Vinorine synthase
14545131,1-deoxy-D-xylulose-5-phosphate synthase
14545148,2-hydroxy-3-oxoadipate synthase
14545175,Acetoin—ribose-5-phosphate transaldolase
14545200,Fluorothreonine transaldolase
14545229,Formaldehyde transketolase
14545550,3-deoxy-8-phosphooctulonate synthase
14545618,Adenosylmethionine cyclotransferase
14545632,Adenylate dimethylallyltransferase
14545764,User:Freenaulij/Division by Zero
14545801,"Di-trans,poly-cis-decaprenylcistransferase"
14545827,Farnesyltranstransferase
14545858,Geranylgeranylglycerol-phosphate geranylgeranyltransferase
14545891,Homospermidine synthase (spermidine-specific)
14545917,Isonocardicin synthase
14545927,Lavandulyl diphosphate synthase
14545946,L-mimosine synthase
14545964,N2-(2-carboxyethyl)arginine synthase
14545973,N-acetylneuraminate synthase
14545981,N-acylneuraminate-9-phosphate synthase
14545999,Naringenin 8-dimethylallyltransferase
14546017,Nicotianamine synthase
14546031,O-acetylhomoserine aminocarboxypropyltransferase
14546042,O-phosphoserine sulfhydrylase
14546062,Phosphoglycerol geranylgeranyltransferase
14546117,Protein geranylgeranyltransferase type I
14546149,Rubber cis-polyprenylcistransferase
14546178,Thiamine-phosphate diphosphorylase
14546192,Heptaprenyl diphosphate synthase
14546240,TRNA isopentenyltransferase
14546261,TRNA-uridine aminocarboxypropyltransferase
14546281,Tryptophan dimethylallyltransferase
14546303,UDP-N-acetylglucosamine 1-carboxyvinyltransferase
14546316,Uracilylalanine synthase
14546336,Zeatin 9-aminocarboxyethyltransferase
14546349,Z-farnesyl diphosphate synthase
14546378,Oximinotransferase
14546444,Pyridoxine 5'-phosphate synthase
14546730,"1D-1-guanidino-3-amino-1,3-dideoxy-scyllo-inositol transaminase"
14546740,"2,5-diaminovalerate transaminase"
14546756,2-aminoadipate transaminase
14546786,2-aminohexanoate transaminase
14546811,4-hydroxyglutamate transaminase
14546830,5-aminovalerate transaminase
14546846,Acetylornithine transaminase
14546870,Adenosylmethionine—8-amino-7-oxononanoate transaminase
14546920,Alanine—oxomalonate transaminase
14548764,Aminolevulinate transaminase
14548780,Arginine—pyruvate transaminase
14548793,Aromatic-amino-acid—glyoxylate transaminase
14548806,Aromatic-amino-acid transaminase
14548827,Asparagine—oxo-acid transaminase
14548848,Aspartate—phenylpyruvate transaminase
14548861,Aspartate—prephenate aminotransferase
14548883,Beta-alanine—pyruvate transaminase
14548905,Cephalosporin-C transaminase
14548917,Cysteine-conjugate transaminase
14548942,D-4-hydroxyphenylglycine transaminase
14548953,D-amino-acid transaminase
14548974,Diamine transaminase
14548991,Diaminobutyrate—2-oxoglutarate transaminase
14549003,Diaminobutyrate—pyruvate transaminase
14549019,Dihydroxyphenylalanine transaminase
14549055,D-methionine—pyruvate transaminase
14549068,"DTDP-4-amino-4,6-dideoxy-D-glucose transaminase"
14549088,"DTDP-4-amino-4,6-dideoxygalactose transaminase"
14549190,Glutamine—fructose-6-phosphate transaminase (isomerizing)
14549213,Glutamine—phenylpyruvate transaminase
14549220,User:Ladiesman58616
14549233,Glutamine—pyruvate transaminase
14549245,Glutamine—scyllo-inositol transaminase
14549262,Glycine—oxaloacetate transaminase
14549280,Glycine transaminase
14549300,Histidine transaminase
14549324,Histidinol-phosphate transaminase
